,id_target,disposition,period,duration
2167,150030205,CANDIDATE,4.5117234,1.8570951
2168,150030205,CANDIDATE,39.3619493,4.6840893
2169,419029830,CANDIDATE,4.1849602,2.233
2170,157572174,CANDIDATE,6.6300095,3.469
2171,231937059,CANDIDATE,11.4874782,4.063
2173,157011920,CANDIDATE,0.4777885,1.039
2174,231337271,CANDIDATE,0.451685,0.262
2175,409896170,CANDIDATE,1.5728416,1.947
2176,156949982,CANDIDATE,5.6392638,4.436
2177,147857396,CANDIDATE,9.3803217,4.508
2178,409264172,CANDIDATE,1.7198076,1.861
2179,2758565,CANDIDATE,3.781812,2.0119422
2180,14709225,CANDIDATE,5.7655904,1.757
2181,155807906,CANDIDATE,0.4057204,1.201
2182,151930063,CANDIDATE,5.2201338,2.584
2183,119448220,CANDIDATE,1.252025,0.816
2184,123106490,CANDIDATE,3.3004862,2.064
2185,385658469,CANDIDATE,3.4142143,4.212
2186,10827386,CANDIDATE,6.2996307,1.918
2187,348477542,CANDIDATE,3.4074188,3.111
2188,4999813,CANDIDATE,2.0849517,3.099
2189,146836153,CANDIDATE,2.3249635,1.591
2190,47316976,CANDIDATE,711.7446522,6.794193
2191,344140617,CANDIDATE,4.7799716,4.976
2192,320541238,CANDIDATE,2.9301843,4.218
2193,142405475,CANDIDATE,2.0083269,4.37
2194,319932686,CANDIDATE,3.7064049,2.056
2195,318413374,CANDIDATE,2.935886,2.93
2196,140019355,CANDIDATE,6.3350651,2.37
2197,318796593,CANDIDATE,1.6020002,2.625
2198,134183038,CANDIDATE,4.9179585,3.647
2199,80713983,CANDIDATE,4.2188055,1.892
2200,355796887,CANDIDATE,3.6579148,4.33
2201,201292545,CANDIDATE,,6.463
2202,355655412,CANDIDATE,3.1958886,1.548
2203,342167886,CANDIDATE,17.3076615,4.843
2204,340559155,CANDIDATE,14.9502738,4.464
2205,340144218,CANDIDATE,10.3629429,3.168
2206,315120585,CANDIDATE,7.4190257,2.472
2207,315117300,CANDIDATE,8.7858955,5.908
2208,310537530,CANDIDATE,1.3475728,1.589
2209,308987429,CANDIDATE,12.0040505,3.95
2210,308612785,CANDIDATE,3.6128161,3.101
2211,307366709,CANDIDATE,4.0874138,2.061
2213,298206077,CANDIDATE,1.317173,2.581
2214,295093397,CANDIDATE,4.6086828,4.283
2215,290302097,CANDIDATE,2.9918201,2.231
2216,268125229,CANDIDATE,3.5947639,1.81
2217,267536225,CANDIDATE,7.5010022,3.977
2218,260120451,CANDIDATE,11.8790678,3.716
2219,192259856,CANDIDATE,3.7062792,3.008
2220,192003741,CANDIDATE,3.168632,2.329
2221,191671884,CANDIDATE,5.4631023,4.067
2222,191496430,CANDIDATE,3.0688259,3.95
2224,141574742,CANDIDATE,3.308567,3.7
2225,141141249,CANDIDATE,1.7700878,1.314
2226,118406995,CANDIDATE,8.7614828,3.301
2227,101588793,CANDIDATE,7.0317936,2.962
2228,90127880,CANDIDATE,3.0518616,3.059
2229,89617284,CANDIDATE,5.1304425,2.399
2230,76663549,CANDIDATE,3.9216762,2.075
2231,75744886,CANDIDATE,7.9018734,3.18
2232,74881311,CANDIDATE,9.5680636,3.982
2233,74274839,CANDIDATE,4.6957057,2.633
2234,180285396,CANDIDATE,10.3692426,2.5076027
2235,48210046,CANDIDATE,3.2003149,2.847
2236,45896295,CANDIDATE,3.0044799,3.19
2237,45492609,CANDIDATE,1.3605223,0.715
2238,45299834,CANDIDATE,4.3226285,2.908
2239,45048546,CANDIDATE,7.3502169,3.684
2240,44510874,CANDIDATE,1.5720089,1.257
2241,34499178,CANDIDATE,2.4249041,4.225
2242,33651215,CANDIDATE,1.3868302,2.413
2243,33159936,CANDIDATE,2.8457134,3.189
2244,31975443,CANDIDATE,2.0391352,2.1
2246,30300445,CANDIDATE,7.2041454,3.527
2247,29505837,CANDIDATE,8.6681997,5.864
2248,29418536,CANDIDATE,3.2569118,3.689
2249,29336129,CANDIDATE,1.6360871,3.669
2250,28945511,CANDIDATE,1.1239749,1.011
2251,24837152,CANDIDATE,5.5698287,2.234
2252,22020459,CANDIDATE,1.3328042,2.75
2253,18794442,CANDIDATE,2.0139493,1.554
2254,11417087,CANDIDATE,4.942456,2.504
2255,5485318,CANDIDATE,4.8306667,4.24
2257,5224772,CANDIDATE,4.5991516,3.113
2259,3840990,CANDIDATE,3.525723,4.582
2260,3233861,CANDIDATE,0.7123317,0.752
2261,340700241,CANDIDATE,7.7920268,2.45
2262,286152207,CANDIDATE,3.2006677,4.195
2263,302798365,CANDIDATE,4.9186433,1.849
2265,357896777,CANDIDATE,2.7557652,1.889
2266,357299852,CANDIDATE,2.8652288,1.785
2268,356206412,CANDIDATE,3.2690486,3.666
2269,304025075,CANDIDATE,3.029136,2.829
2270,302527524,CANDIDATE,10.7844934,2.021
2271,469184909,CANDIDATE,1.2926975,2.592
2272,464328419,CANDIDATE,4.8401948,3.546
2273,464326872,CANDIDATE,0.5542332,1.366
2274,463508231,CANDIDATE,4.127728,1.411
2275,463469906,CANDIDATE,1.5316308,1.72
2276,463203560,CANDIDATE,1.9905105,2.62
2278,382463648,CANDIDATE,25.2584,3.48
2279,462072242,CANDIDATE,2.0916623,3.274
2280,446684383,CANDIDATE,4.6259138,2.91
2281,444394183,CANDIDATE,4.0211797,4.198
2282,441334829,CANDIDATE,4.4433921,3.414
2283,439512298,CANDIDATE,3.8331282,2.906
2284,146841337,CANDIDATE,4.2672965,3.108
2285,136504576,CANDIDATE,1.5245307,2.066
2287,103183399,CANDIDATE,0.7327757,1.306
2288,36452991,CANDIDATE,1.8237148,1.322
2289,115242351,CANDIDATE,5.67116,1.783
2290,461136782,CANDIDATE,4.420983,4.083
2291,453452264,CANDIDATE,4.8405428,2.139
2292,448536355,CANDIDATE,2.8371201,2.102
2293,437259571,CANDIDATE,2.7519326,2.411
2294,437253811,CANDIDATE,0.689421,1.233
2295,423393242,CANDIDATE,0.4269642,0.685
2296,413372087,CANDIDATE,3.485031,1.784
2297,361343239,CANDIDATE,2.3505698,2.768
2298,315096343,CANDIDATE,4.3497551,3.704
2299,311252710,CANDIDATE,5.4916221,5.027
2301,289931756,CANDIDATE,3.5910692,2.891
2302,287145649,CANDIDATE,3.6015056,3.024
2303,211446495,CANDIDATE,4.8701613,2.623
2304,168449943,CANDIDATE,3.4287311,2.3
2305,168405330,CANDIDATE,9.162268,2.067
2306,168384845,CANDIDATE,3.8996784,4.668
2307,148497855,CANDIDATE,3.2783445,3.657
2308,141631253,CANDIDATE,1.6709636,1.874
2309,105759569,CANDIDATE,1.8861708,1.845
2310,97825640,CANDIDATE,3.1228396,2.18
2311,156075294,CANDIDATE,5.7216199,3.6354066
2312,73433128,CANDIDATE,7.4659746,2.396
2313,49046332,CANDIDATE,5.5809252,2.545
2314,49045066,CANDIDATE,3.00782,3.503
2315,48768158,CANDIDATE,2.3378096,2.307
2316,36718161,CANDIDATE,4.0257967,1.945
2317,36381058,CANDIDATE,1.6563817,3.032
2318,35855047,CANDIDATE,2.3607613,3.255
2319,35652085,CANDIDATE,2.2054872,4.023
2320,34737413,CANDIDATE,1.5297119,2.297
2321,34505005,CANDIDATE,5.1627718,3.139
2323,23435610,CANDIDATE,5.20807,3.249
2324,468977648,CANDIDATE,2.090218,3.329
2325,402053027,CANDIDATE,7.7971071,1.873
2326,400762242,CANDIDATE,1.6224281,2.013
2328,386297468,CANDIDATE,2.0958074,2.992
2329,386161311,CANDIDATE,8.61346,2.349
2330,384034837,CANDIDATE,4.2768515,4.586
2332,357634632,CANDIDATE,3.365343,3.352
2333,144301052,CANDIDATE,3.74405,2.919
2334,357202877,CANDIDATE,9.5537684,3.414
2335,356461227,CANDIDATE,1.8418712,1.633
2336,437560683,CANDIDATE,3.0918287,3.394
2337,383949205,CANDIDATE,5.4722557,6.366
2338,383806208,CANDIDATE,1.7946783,3.306
2339,357801293,CANDIDATE,4.2745762,4.288
2340,356200601,CANDIDATE,5.1139634,2.24
2341,122418622,CANDIDATE,3.052529,3.333
2343,45296362,CANDIDATE,5.9594909,2.201
2344,229111835,CANDIDATE,6.70145,1.579
2345,45191604,CANDIDATE,3.0327366,2.548
2346,45054849,CANDIDATE,11.2645152,5.778
2347,287721202,CANDIDATE,8.990904,1.78
2348,454248975,CANDIDATE,3.9014904,4.83
2349,452576848,CANDIDATE,2.5076129,2.652
2350,452464529,CANDIDATE,3.6794732,4.13
2351,449491381,CANDIDATE,4.8206566,4.468
2352,282091492,CANDIDATE,3.3794034,3.332
2353,467955232,CANDIDATE,3.0525705,4.811
2354,465540915,CANDIDATE,2.0250957,3.624
2356,465275307,CANDIDATE,2.1510781,2.355
2357,460686828,CANDIDATE,3.9935853,2.846
2358,401283491,CANDIDATE,3.4677103,2.234
2360,391645374,CANDIDATE,1.4032876,2.534
2361,390444761,CANDIDATE,5.2803048,2.752
2363,376209245,CANDIDATE,2.1357662,3.272
2364,376036292,CANDIDATE,2.968003,3.169
2365,373033374,CANDIDATE,3.412893,2.6
2367,372596795,CANDIDATE,3.5366051,2.587
2368,371864043,CANDIDATE,2.9599541,3.523
2369,361219651,CANDIDATE,2.7559464,3.255
2370,360706000,CANDIDATE,2.3725483,1.543
2371,357538688,CANDIDATE,13.2681095,3.554
2372,344568128,CANDIDATE,2.3304358,3.528
2373,323966987,CANDIDATE,4.1343989,3.051
2374,316652224,CANDIDATE,2.7020875,3.116
2375,304426002,CANDIDATE,5.7672677,4.173
2377,102030574,CANDIDATE,9.94915,3.968
2378,302003748,CANDIDATE,5.939725,1.481
2379,288224503,CANDIDATE,2.9489639,2.278
2380,287584141,CANDIDATE,2.3097953,3.185
2381,269859655,CANDIDATE,2.9919962,2.614
2382,267712001,CANDIDATE,2.8281656,3.15
2383,160522555,CANDIDATE,1.3071566,1.108
2384,67798337,CANDIDATE,1.8092906,1.983
2386,464711858,CANDIDATE,2.3483946,2.375
2387,464067218,CANDIDATE,1.3933698,2.769
2389,463681005,CANDIDATE,0.5465382,1.635
2390,463590116,CANDIDATE,1.3180642,1.463
2391,463343283,CANDIDATE,4.867001,4.543
2392,463103749,CANDIDATE,1.9503727,3.06
2393,463070290,CANDIDATE,0.6770192,1.635
2394,462135459,CANDIDATE,1.6995805,2.305
2395,461968320,CANDIDATE,12.2027867,2.428
2396,459157691,CANDIDATE,7.4365725,2.774
2397,458995583,CANDIDATE,1.5959199,1.539
2398,457268255,CANDIDATE,3.8277062,0.899
2399,9100874,CANDIDATE,6.16679,2.163
2400,452049244,CANDIDATE,0.6587178,1.576
2401,452006073,CANDIDATE,1.2669382,1.93
2402,451084885,CANDIDATE,2.9828061,4.28
2403,448744179,CANDIDATE,3.1420872,1.884
2404,447976172,CANDIDATE,5.3583725,4.916
2405,447891218,CANDIDATE,1.8026674,1.958
2406,447593267,CANDIDATE,7.8595931,1.902
2407,443341002,CANDIDATE,6.3599636,5.479
2408,443042089,CANDIDATE,0.5496848,0.82
2409,441444262,CANDIDATE,1.9906183,3.125
2411,439926641,CANDIDATE,4.5744909,4.534
2412,432467894,CANDIDATE,3.4365075,3.353
2413,428699140,CANDIDATE,1.9268037,1.4
2414,405620289,CANDIDATE,2.1532179,2.072
2415,397423462,CANDIDATE,5.1057571,2.616
2417,374158843,CANDIDATE,10.9506335,2.635
2418,364427226,CANDIDATE,4.1414861,2.573
2419,362607799,CANDIDATE,2.6337971,2.591
2420,347715478,CANDIDATE,9.3096136,2.171
2421,228507250,CANDIDATE,6.15736,2.155
2422,309913305,CANDIDATE,6.3272169,3.667
2423,306255021,CANDIDATE,2.7499877,3.84
2424,274911536,CANDIDATE,4.4163989,1.81
2425,272885406,CANDIDATE,4.3653308,3.456
2426,272645619,CANDIDATE,2.8396238,2.391
2427,270075071,CANDIDATE,4.2839945,3.08
2428,229465678,CANDIDATE,4.4282303,2.577
2429,163262555,CANDIDATE,1.3683875,1.357
2430,163260812,CANDIDATE,4.7332043,3.965
2431,163030461,CANDIDATE,2.5543095,2.239
2432,175477257,CANDIDATE,4.26956,3.575
2433,162620529,CANDIDATE,3.2907468,2.309
2434,157213708,CANDIDATE,4.0416494,3.646
2435,147092818,CANDIDATE,3.8769776,4.526
2436,133129971,CANDIDATE,4.3437796,2.774
2437,132963419,CANDIDATE,10.3069451,2.599
2438,124454726,CANDIDATE,5.3332571,3.102
2439,124453339,CANDIDATE,1.485163,1.789
2440,124174267,CANDIDATE,4.7343852,4.468
2441,124146529,CANDIDATE,6.900352,2.452
2444,104022675,CANDIDATE,0.7428708,1.112
2445,103832313,CANDIDATE,4.640636,2.984
2446,98662211,CANDIDATE,4.2842284,1.497
2447,94346376,CANDIDATE,3.1339232,4.029
2448,94011343,CANDIDATE,4.407111,2.134
2449,93093765,CANDIDATE,2.7961137,1.604
2450,80778619,CANDIDATE,1.648209,2.03
2451,73082014,CANDIDATE,3.2689953,2.931
2452,58461209,CANDIDATE,3.8098324,3.881
2453,57793060,CANDIDATE,8.907516,3.522
2455,22384839,CANDIDATE,7.0235956,4.739
2456,14715294,CANDIDATE,5.5141998,4.432
2457,61117473,CANDIDATE,6.1836286,2.573
2459,454918388,CANDIDATE,2.2545904,0.977
2460,160023,CANDIDATE,6.7565519,3.442
2461,454876465,CANDIDATE,1.8246123,1.835
2463,453677947,CANDIDATE,2.3155132,0.649
2464,4711,CANDIDATE,2.3348152,1.861
2466,453396346,CANDIDATE,0.4415296,1.0
2467,2876,CANDIDATE,2.6274574,2.31
2468,448923766,CANDIDATE,2.2664085,2.63
2469,448775221,CANDIDATE,4.0902788,3.584
2470,448688668,CANDIDATE,2.2308431,2.969
2471,448098793,CANDIDATE,3.7065603,1.98
2472,418471796,CANDIDATE,2.6841894,2.836
2473,395514100,CANDIDATE,1.8823821,2.42
2474,270347814,CANDIDATE,2.8740048,1.592
2475,48661942,CANDIDATE,3.9628496,2.844
2476,316769613,CANDIDATE,10.18108,3.674
2477,394900138,CANDIDATE,3.0932735,2.937
2478,394443982,CANDIDATE,4.4338805,3.93
2479,387791274,CANDIDATE,1.1536561,2.51
2480,384244834,CANDIDATE,2.9902369,3.042
2481,361176558,CANDIDATE,3.7724947,2.199
2482,360816296,CANDIDATE,3.5505931,2.713
2484,359572563,CANDIDATE,1.5256634,1.925
2485,323980895,CANDIDATE,4.2814436,0.868
2486,296670796,CANDIDATE,1.1542402,3.377
2488,195256633,CANDIDATE,5.3430663,5.101
2489,36607746,CANDIDATE,1.7257597,1.375
2490,467484304,CANDIDATE,0.7815064,1.353
2491,466318137,CANDIDATE,1.1216403,1.274
2492,465176038,CANDIDATE,4.0326475,4.112
2494,457110913,CANDIDATE,0.7463239,1.49
2495,456962262,CANDIDATE,2.8811368,2.274
2496,451254008,CANDIDATE,6.8561604,4.32
2497,449549170,CANDIDATE,1.4753526,3.29
2499,440872576,CANDIDATE,3.9712794,2.606
2500,438777551,CANDIDATE,1.4010338,2.22
2501,433546897,CANDIDATE,1.5759668,2.684
2502,425316308,CANDIDATE,3.0749168,2.67
2504,419858461,CANDIDATE,2.5428536,2.394
2505,412371819,CANDIDATE,1.87502,2.664
2506,411796826,CANDIDATE,3.0959309,2.545
2507,410554986,CANDIDATE,5.1745185,2.441
2508,403911354,CANDIDATE,4.4814049,1.689
2509,402319411,CANDIDATE,3.3262835,2.9480118
2510,400712525,CANDIDATE,1.8923031,1.956
2511,399058051,CANDIDATE,1.570794,2.607
2512,398502253,CANDIDATE,3.0029309,2.859
2513,398466662,CANDIDATE,8.7719993,4.92
2514,392112968,CANDIDATE,1.1960086,2.35
2515,391510223,CANDIDATE,1.6549485,2.821
2516,389999924,CANDIDATE,4.7607378,5.127
2517,383410746,CANDIDATE,2.114655,1.945
2518,381996371,CANDIDATE,2.9331094,3.911
2519,378227267,CANDIDATE,4.7076648,1.834
2520,206352378,CANDIDATE,3.7462433,2.1512315
2521,372960748,CANDIDATE,2.0963263,1.217
2523,372448111,CANDIDATE,5.0700956,2.763
2524,370385007,CANDIDATE,4.2174286,4.045
2525,366248595,CANDIDATE,3.6071588,3.947
2526,363661031,CANDIDATE,3.5601365,2.824
2527,363632843,CANDIDATE,3.6131943,1.452
2528,245027119,CANDIDATE,2.0084283,2.6
2529,363202582,CANDIDATE,1.5659063,1.169
2530,361998994,CANDIDATE,1.84996,2.954
2532,344745774,CANDIDATE,2.669856,3.559
2533,342375120,CANDIDATE,4.4367891,2.042
2534,336613507,CANDIDATE,2.2350331,3.102
2535,334757798,CANDIDATE,2.3019268,2.527
2536,333511802,CANDIDATE,3.6179419,4.394
2537,332880327,CANDIDATE,0.6676722,1.117
2538,331297805,CANDIDATE,4.9816829,2.587
2539,331160996,CANDIDATE,2.1972485,2.348
2540,121625070,CANDIDATE,2.1271199,2.386
2541,330885564,CANDIDATE,0.6756067,1.028
2543,330014070,CANDIDATE,6.3087809,1.535
2544,329921262,CANDIDATE,2.3648698,1.701
2545,329691586,CANDIDATE,1.5169786,1.241
2546,329609449,CANDIDATE,4.2442882,4.273
2547,326662822,CANDIDATE,4.0446543,4.735
2548,322862882,CANDIDATE,1.2361087,1.139
2549,321802774,CANDIDATE,1.9405161,3.344
2550,320994166,CANDIDATE,4.0996864,4.806
2551,319949055,CANDIDATE,2.3577049,3.357
2552,319806044,CANDIDATE,1.3509356,2.636
2554,318668441,CANDIDATE,2.2364485,2.49
2555,323002911,CANDIDATE,3.5949457,2.153
2556,316236118,CANDIDATE,4.1943867,2.977
2557,314013231,CANDIDATE,2.5395579,3.082
2558,312508092,CANDIDATE,5.7759952,3.594
2559,307888842,CANDIDATE,1.2008331,1.584
2560,306547699,CANDIDATE,2.6985136,4.856
2562,305739565,CANDIDATE,3.3704313,4.608
2563,305492348,CANDIDATE,3.2969977,3.856
2564,198077394,CANDIDATE,3.9905688,3.6253633
2565,304950588,CANDIDATE,7.4316274,3.868
2566,303883880,CANDIDATE,0.8970184,2.434
2567,303686889,CANDIDATE,5.6320791,4.728
2568,297668572,CANDIDATE,4.633735,5.755
2569,297457992,CANDIDATE,2.8317721,2.607
2570,401952328,CANDIDATE,9.1509453,3.522
2571,295233473,CANDIDATE,2.3720554,3.366
2572,294385899,CANDIDATE,8.9522767,4.508
2573,294365631,CANDIDATE,1.8118703,1.368
2574,290263093,CANDIDATE,5.21228,3.863
2575,251852984,CANDIDATE,2.7723915,1.8223369
2576,289445553,CANDIDATE,1.8200065,2.059
2577,280857321,CANDIDATE,2.1738256,2.081
2578,269439355,CANDIDATE,3.3898234,1.587
2579,265633507,CANDIDATE,0.9787891,1.754
2580,260776145,CANDIDATE,10.7012764,4.428
2581,243641947,CANDIDATE,2.5926199,1.269
2583,242389810,CANDIDATE,3.0271374,3.7
2584,241752370,CANDIDATE,3.224746,3.621
2585,241569046,CANDIDATE,2.2290958,2.892
2586,156002449,CANDIDATE,5.2850206,4.741071
2587,241514551,CANDIDATE,3.8600722,1.93
2588,241326434,CANDIDATE,6.8380862,2.445
2589,209923610,CANDIDATE,3.0001627,2.892
2590,209707800,CANDIDATE,2.0519085,1.778
2591,208091447,CANDIDATE,4.6606892,2.863
2592,203476998,CANDIDATE,2.8977031,4.148
2593,179715231,CANDIDATE,4.319754,2.78
2594,167597352,CANDIDATE,5.3305676,2.887
2595,165667705,CANDIDATE,3.2782956,3.38
2596,159262969,CANDIDATE,3.2420704,2.535
2597,66413476,CANDIDATE,4.36907,1.308
2598,125424836,CANDIDATE,3.2806578,2.93
2599,121194926,CANDIDATE,2.0694143,1.768
2600,112037211,CANDIDATE,4.3636327,2.407
2602,107506563,CANDIDATE,1.6832809,2.356
2603,83395136,CANDIDATE,2.2458338,1.462
2604,322901324,CANDIDATE,6.3096313,2.761
2606,369789627,CANDIDATE,1.227961,1.69
2607,68523365,CANDIDATE,3.4470312,2.677
2609,370138999,CANDIDATE,11.4520097,3.017
2610,358070912,CANDIDATE,0.8831279,1.464
2611,280096473,CANDIDATE,12.8770898,1.448
2612,469821652,CANDIDATE,5.6155837,4.495
2613,468055102,CANDIDATE,3.3133491,3.881
2614,466167563,CANDIDATE,3.3792968,1.196
2615,451566438,CANDIDATE,3.7462806,2.078
2616,410372968,CANDIDATE,2.7674682,2.997
2617,410358456,CANDIDATE,1.8641295,1.42
2618,410314178,CANDIDATE,4.132031,1.354
2619,206669860,CANDIDATE,10.055256,3.3709762
2620,407922734,CANDIDATE,6.4751256,2.217
2621,406236094,CANDIDATE,4.1394473,2.94
2622,388280249,CANDIDATE,3.146714,2.106
2623,372443687,CANDIDATE,4.2955192,2.874
2624,360822008,CANDIDATE,2.9075077,2.92
2625,325275736,CANDIDATE,20.5020769,7.382
2626,320327056,CANDIDATE,7.0327412,3.044
2627,319568619,CANDIDATE,1.5265889,1.688
2628,304130406,CANDIDATE,3.2464257,2.082
2629,179987678,CANDIDATE,0.4191361,0.582
2630,139357541,CANDIDATE,4.47894,1.311
2631,290302491,CANDIDATE,3.8348994,3.138
2632,254142310,CANDIDATE,9.3108074,5.27
2634,201660996,CANDIDATE,3.502221,2.911
2635,166220082,CANDIDATE,0.8102219,0.737
2636,114181798,CANDIDATE,2.7022764,2.856
2637,113648563,CANDIDATE,2.0325685,1.312
2638,113117112,CANDIDATE,2.7176413,3.285
2639,79920467,CANDIDATE,1.4338615,1.61
2640,31786438,CANDIDATE,1.4259934,1.434
2641,169765334,CANDIDATE,5.7043301,4.3193562
2643,464593883,CANDIDATE,9.0653768,2.062
2644,464481762,CANDIDATE,4.253182,4.123
2645,464445045,CANDIDATE,2.589659,3.385
2646,464280516,CANDIDATE,2.5658729,2.425
2647,456574511,CANDIDATE,3.4379994,3.855
2648,456560485,CANDIDATE,5.9493696,3.678
2649,451538240,CANDIDATE,3.9349141,4.189
2650,407772585,CANDIDATE,3.0537856,1.731
2651,390723664,CANDIDATE,2.9264345,3.182
2652,27966179,CANDIDATE,4.2795548,2.403564
2653,384299730,CANDIDATE,6.6926834,5.96
2654,384016413,CANDIDATE,5.451593,3.628
2655,383299778,CANDIDATE,1.5570251,1.431
2656,381982417,CANDIDATE,8.6187455,1.692
2657,381789320,CANDIDATE,3.4930546,2.985
2658,380775661,CANDIDATE,2.025289,2.257
2660,369861728,CANDIDATE,3.8784358,2.677
2662,365021641,CANDIDATE,7.4832824,3.802
2663,262531275,CANDIDATE,2.4843369,1.154
2664,364072092,CANDIDATE,1.3828196,1.336
2665,337274055,CANDIDATE,4.8435717,2.561
2666,332314607,CANDIDATE,5.3890264,3.794
2668,315398848,CANDIDATE,1.3677581,1.363
2669,312030014,CANDIDATE,5.2330803,4.617
2670,311565540,CANDIDATE,4.0668012,2.373
2671,311292015,CANDIDATE,2.9519989,3.518
2672,310854881,CANDIDATE,12.8777188,4.209
2674,139285832,CANDIDATE,0.77685,1.43
2675,307320565,CANDIDATE,2.625748,3.529
2676,306648160,CANDIDATE,3.6525305,4.153
2677,306357884,CANDIDATE,1.0571733,1.235
2679,304695574,CANDIDATE,2.8090597,3.24
2680,303617735,CANDIDATE,4.2732096,3.047
2681,301455423,CANDIDATE,1.0664194,2.106
2682,292477426,CANDIDATE,4.1794516,3.921
2683,276647494,CANDIDATE,10.1923252,6.168
2684,256158543,CANDIDATE,5.0648278,4.321
2685,224245334,CANDIDATE,3.79069,2.661
2686,255768108,CANDIDATE,1.0815202,1.317
2687,194795551,CANDIDATE,2.0180196,1.967
2689,193782529,CANDIDATE,3.9823479,4.463
2690,160930264,CANDIDATE,1.9242952,3.075
2691,120033290,CANDIDATE,2.265394,3.478
2692,119950057,CANDIDATE,10.1822686,2.424
2693,119089245,CANDIDATE,1.2436504,1.215
2694,86419190,CANDIDATE,1.4893582,1.286
2695,86021841,CANDIDATE,3.7465541,2.623
2698,75919790,CANDIDATE,8.6369598,4.91
2699,75076261,CANDIDATE,5.9709305,3.145
2700,58046864,CANDIDATE,2.3651663,2.462
2701,57093805,CANDIDATE,3.2229781,3.793
2702,21997420,CANDIDATE,2.1917701,3.145
2703,6404965,CANDIDATE,4.8692603,2.538
2705,131347421,CANDIDATE,2.6156239,2.101
2708,4959676,CANDIDATE,2.2358979,1.588
2709,941340744,CANDIDATE,4.311529,2.699
2710,33840683,CANDIDATE,13.8198421,5.036
2711,391903064,CANDIDATE,4.6657965,3.0411764
2712,391903064,CANDIDATE,8.8175652,3.11
2713,260367888,CANDIDATE,46.3810093,5.757
2714,382045742,CANDIDATE,15.6600896,4.785
2715,229138584,CANDIDATE,2.9122454,3.269
2718,360714300,CANDIDATE,15.8116085,4.338
2723,385858569,CANDIDATE,9.7431513,3.043
2724,280655495,CANDIDATE,5.8768877,4.326
2725,34297761,CANDIDATE,5.3928876,3.708
2726,220547837,CANDIDATE,8.4562659,4.338
2727,131730580,CANDIDATE,3.7493233,2.274
2728,131419624,CANDIDATE,7.2611991,3.389
2731,131250246,CANDIDATE,2.3506831,2.743
2732,186470510,CANDIDATE,3.5069396,3.115
2734,186459119,CANDIDATE,6.534605,2.957
2735,131025778,CANDIDATE,2.6543295,3.275
2737,130797885,CANDIDATE,4.7260751,4.275
2739,133655284,CANDIDATE,2.6101478,3.806
2740,130191319,CANDIDATE,1.6117444,1.524
2744,13737885,CANDIDATE,4.4575332,5.319
2745,175317833,CANDIDATE,9.7327432,1.741
2746,118603213,CANDIDATE,1.8592079,2.212
2748,174426662,CANDIDATE,0.8855539,1.034
2749,118072143,CANDIDATE,2.7678404,2.225
2751,419419534,CANDIDATE,1.680148,1.217
2754,173824688,CANDIDATE,4.7093723,5.516
2756,173260345,CANDIDATE,5.2059716,2.803
2757,59536337,CANDIDATE,7.8373997,3.273
2758,170405772,CANDIDATE,3.2730247,1.551
2759,56630436,CANDIDATE,6.4708153,5.362
2760,154616309,CANDIDATE,3.6250244,2.209
2761,46999289,CANDIDATE,6.2106672,3.147
2763,80439101,CANDIDATE,7.42229,6.432
2764,437215469,CANDIDATE,3.8036198,4.141
2765,26051436,CANDIDATE,3.6689529,2.866
2767,133107143,CANDIDATE,11.2205176,3.605
2768,18795429,CANDIDATE,2.5087868,2.529
2769,152326573,CANDIDATE,6.1458884,2.808
2770,410159011,CANDIDATE,2.623354,2.845
2771,152005053,CANDIDATE,1.3847905,2.657
2772,7904580,CANDIDATE,15.8346011,4.676
2773,405485201,CANDIDATE,7.7605254,3.639
2774,33911302,CANDIDATE,1.81383,1.113
2775,238012337,CANDIDATE,3.9791023,4.47
2776,150424946,CANDIDATE,7.0628019,4.385
2777,396794358,CANDIDATE,3.1405783,1.574
2778,149745822,CANDIDATE,4.7114264,1.502
2779,131348451,CANDIDATE,9.7355768,5.954
2780,386456916,CANDIDATE,3.5714448,2.356
2781,145910571,CANDIDATE,2.3626917,2.938
2782,332710679,CANDIDATE,2.7194615,2.481
2783,437144507,CANDIDATE,7.3043212,5.393
2784,145904365,CANDIDATE,7.9969538,5.4
2787,145023816,CANDIDATE,2.8389301,2.45
2791,144682439,CANDIDATE,0.765415,1.389
2792,277833423,CANDIDATE,6.1786733,4.289
2793,144467913,CANDIDATE,2.9526508,2.503
2794,271486001,CANDIDATE,5.3945125,7.126
2795,134551640,CANDIDATE,13.9311096,3.508
2796,66497310,CANDIDATE,1.75807,1.292
2798,270649648,CANDIDATE,3.919695,4.027
2799,133849258,CANDIDATE,9.1394374,3.93
2800,270471065,CANDIDATE,2.7765784,2.076
2801,270457662,CANDIDATE,3.1510024,0.612
2804,132313173,CANDIDATE,4.9873145,2.089
2805,455272393,CANDIDATE,1.6660179,1.445
2806,394338713,CANDIDATE,5.9349921,1.423
2807,13023378,CANDIDATE,6.0668533,3.0824141
2809,393196631,CANDIDATE,4.2594558,3.391
2810,207981861,CANDIDATE,3.4569274,2.805
2811,392995938,CANDIDATE,1.0078907,2.755
2812,161299119,CANDIDATE,2.7188122,2.182
2813,364431259,CANDIDATE,2.9866836,2.681
2814,149022647,CANDIDATE,1.8528946,2.444
