,id_target,disposition,period,duration,koi_time0bk
6698,9532603,CANDIDATE,14.5555096,2.07,132.8686
6699,9534832,CANDIDATE,114.12716,1.719,226.87991
6700,9536727,CANDIDATE,17.0497376,3.271,146.73363
6702,9575728,CANDIDATE,2.64181261,2.127,132.53192
6704,10802364,CANDIDATE,583.8531,5.09,362.1416
6705,10809888,CANDIDATE,72.782432,3.726,188.2117
6706,10813078,CANDIDATE,10.552241908,2.7355,132.652083
6708,10850327,CANDIDATE,440.171272,12.217,470.35369
6709,10855545,CANDIDATE,37.537859,6.513,159.7364
6710,10858504,CANDIDATE,474.96952,4.58,281.948
6712,7888863,CANDIDATE,74.624063,8.881,194.3704
6718,7917068,CANDIDATE,416.9504,4.026,227.392
6722,8747910,CANDIDATE,574.65297,4.37,365.2946
6724,8807988,CANDIDATE,21.9578446,1.038,135.06742
6726,8814872,CANDIDATE,373.41509,6.617,346.9457
6728,9579606,CANDIDATE,107.904526,2.053,159.9493
6732,9596820,CANDIDATE,282.029084,4.686,170.69
6735,10601163,CANDIDATE,3.1318392,1.632,132.123
6738,10618044,CANDIDATE,207.767894,5.21,224.425
6739,10656842,CANDIDATE,82.508054,3.806,162.3992
6740,10658177,CANDIDATE,113.083522,10.315,217.1521
6742,10663976,CANDIDATE,381.37504,16.57,490.55
6747,7950158,CANDIDATE,529.39169,10.869,387.3915
6753,8841297,CANDIDATE,495.51899,3.592,452.8313
6754,8868481,CANDIDATE,388.048463,3.456,295.8353
6755,8888745,CANDIDATE,34.0269868,1.586,164.79638
6756,8890417,CANDIDATE,173.219879,1.875,201.2993
6760,9659022,CANDIDATE,511.882,4.822,533.7435
6762,9674789,CANDIDATE,96.16705,2.775,134.6749
6765,9723746,CANDIDATE,208.800733,1.964,328.6955
6768,10678912,CANDIDATE,113.71363032,2.45,179.5299204
6769,10685764,CANDIDATE,17.634272,1.387,133.29332
6772,10737437,CANDIDATE,208.047137,3.22,321.9021
6773,10747162,CANDIDATE,30.561533,2.227,136.05488
6775,7979297,CANDIDATE,292.09809,14.43,324.4378
6777,8005002,CANDIDATE,578.21623,2.707,347.643
6778,8007174,CANDIDATE,56.648588,4.534,168.47002
6779,8009811,CANDIDATE,53.554546,5.533,160.3983
6781,8016650,CANDIDATE,119.079642,16.268,134.0349
6783,8915379,CANDIDATE,20.5858591,3.069,140.6753
6785,8937555,CANDIDATE,113.573945,3.007,216.47178
6788,8946267,CANDIDATE,542.91133,15.9,409.6919
6794,9776907,CANDIDATE,287.75613,5.487,385.4564
6797,9832379,CANDIDATE,189.961729,12.46,288.3907
6799,10865043,CANDIDATE,202.18722766,2.77,174.3624491
6800,10878117,CANDIDATE,280.92070688,3.48,154.8994005
6802,10879899,CANDIDATE,169.415073,3.884,283.3498
6805,10933306,CANDIDATE,57.7749373,4.731,154.2915
6811,8040308,CANDIDATE,502.8356901,9.97,234.1810504
6812,8040457,CANDIDATE,81.704814,1.468,151.4216
6814,8044083,CANDIDATE,578.21805,4.18,273.3259
6815,8959240,CANDIDATE,317.009388,3.013,183.1035
6816,8971044,CANDIDATE,482.51701,14.791,276.2043
6821,9011877,CANDIDATE,7.77710639,3.418,133.86539
6823,9838582,CANDIDATE,233.64574,10.05,297.494
6824,9839030,CANDIDATE,27.285315,7.47,153.656
6830,7018210,CANDIDATE,445.351255,6.516,558.63755
6839,8076215,CANDIDATE,97.5137491,2.655,156.92462
6840,8094942,CANDIDATE,549.42772,6.09,132.9476
6841,8099517,CANDIDATE,284.666844,2.752,322.5718
6843,8105719,CANDIDATE,148.179343,12.733,202.2788
6846,9012244,CANDIDATE,376.934014,4.28,267.4192
6848,9018021,CANDIDATE,17.168095,13.04,134.637329
6850,9026007,CANDIDATE,403.163148,5.735,434.7531
6851,9026248,CANDIDATE,341.557931,3.365,244.88596
6852,9044060,CANDIDATE,476.91977,5.07,390.4731
6853,9047416,CANDIDATE,9.011888,4.167,138.658
6854,9851638,CANDIDATE,351.25069,3.648,226.8377
6856,9881660,CANDIDATE,65.3558881,2.165,154.47727
6861,9910043,CANDIDATE,39.399926,5.729,160.2611
6862,7101726,CANDIDATE,270.1430241,6.32,210.960799
6868,7125794,CANDIDATE,126.586058,5.41,222.9909
6869,7130612,CANDIDATE,2.7200197,1.874,133.3342
6870,8125917,CANDIDATE,18.347081,2.825,145.001
6871,8129333,CANDIDATE,57.140035,5.684,145.8694
6873,8158429,CANDIDATE,31.707574649,7.6771,138.2539898
6876,8197176,CANDIDATE,9.3589254,3.169,133.482
6877,8197406,CANDIDATE,4.15472242,1.791,132.61089
6880,9073549,CANDIDATE,87.565484,2.527,134.2932
6881,9079671,CANDIDATE,535.1515,2.826,477.1303
6882,9079767,CANDIDATE,495.40462,0.63,241.0
6884,9087853,CANDIDATE,353.65927,4.543,482.263
6885,9097470,CANDIDATE,346.4174,9.23,460.5646
6889,9935983,CANDIDATE,161.651504,2.509,289.32322
6890,9941136,CANDIDATE,376.24253,4.064,392.8316
6893,9942658,CANDIDATE,21.7997515,4.756,144.3188
6894,7132462,CANDIDATE,54.595746,2.21,156.83764
6899,7186436,CANDIDATE,585.64118,13.97,248.4981
6901,7191523,CANDIDATE,502.98283916,2.94,283.5049194
6902,8223445,CANDIDATE,48.8130123,1.538,157.60638
6912,9114614,CANDIDATE,441.61919,5.372,348.5033
6914,9116510,CANDIDATE,318.49078,3.012,167.0042
6918,9953491,CANDIDATE,362.0619,14.02,154.1605
6922,9962595,CANDIDATE,11.374442708,2.30694,142.4558524
6924,9968924,CANDIDATE,411.447056,3.481,522.27374
6925,9993683,CANDIDATE,29.9371143,4.435,145.1081
6927,7198587,CANDIDATE,651.358046,4.384,213.18162
6929,7204233,CANDIDATE,33.3037881,3.003,149.4642
6930,7205717,CANDIDATE,212.60398,5.74,213.4113
6931,7206422,CANDIDATE,50.550788,2.353,131.5846
6933,7213311,CANDIDATE,285.374561,4.865,311.29883
6936,8279146,CANDIDATE,93.359737,5.397,155.8348
6938,8294683,CANDIDATE,122.58481,22.37,178.4735
6939,8295087,CANDIDATE,84.934357,3.169,157.8966
6941,8307489,CANDIDATE,421.98194,13.799,226.9386
6945,9147012,CANDIDATE,116.454312,15.826,161.9891
6946,9147029,CANDIDATE,397.499229,8.019,418.76194
6948,9157030,CANDIDATE,24.9093027,3.8,155.3824
6949,9157523,CANDIDATE,192.138741,3.218,269.2098
6950,9994381,CANDIDATE,281.95332,2.756,231.2826
6956,10007916,CANDIDATE,388.67155,11.701,211.0496
6961,7282470,CANDIDATE,520.655224,12.94,160.5611
6962,7289139,CANDIDATE,369.93355,7.6,175.282
6969,8352009,CANDIDATE,641.60204,16.762,170.8404
6972,8378278,CANDIDATE,28.406342,2.598,133.0507
6976,9166700,CANDIDATE,264.466625,6.371,134.96749
6977,9173014,CANDIDATE,151.77884,2.615,204.5209
6979,9178894,CANDIDATE,113.993156,7.721,171.1834
6983,10027861,CANDIDATE,102.493119,2.814,166.0094
6984,10064591,CANDIDATE,284.94212784,3.2,359.5238684
6986,10083325,CANDIDATE,6.13292733,1.561,131.9926
6987,10090854,CANDIDATE,12.63063129,2.212,136.70398
6989,10098540,CANDIDATE,286.02266,10.43,373.7304
6990,7377343,CANDIDATE,7.95445779,4.6012,135.48462
6991,7383840,CANDIDATE,331.70918,7.44,312.6153
6993,7416016,CANDIDATE,297.78282,18.38,233.4002
6994,7416306,CANDIDATE,137.396194,17.61,158.9242
6995,7416646,CANDIDATE,365.739893,1.218,278.581
6996,7440715,CANDIDATE,104.198102,3.2,161.4469
6998,8395870,CANDIDATE,74.833577,3.247,196.5293
6999,8396288,CANDIDATE,8.5852872,2.834,137.39662
7001,8415353,CANDIDATE,102.100752,2.009,148.9663
7002,8429817,CANDIDATE,6.263491873,0.8513,134.897906
7004,8432249,CANDIDATE,335.43143,10.3,395.1813
7005,8439618,CANDIDATE,558.21886,13.556,419.8232
7006,9209981,CANDIDATE,290.02002,23.87,138.2587
7007,9210738,CANDIDATE,279.21957,10.015,179.9274
7008,9214176,CANDIDATE,348.665961,3.849,165.8497
7010,9217583,CANDIDATE,222.28056,3.035,131.8546
7011,9220614,CANDIDATE,570.01886,3.52,375.0523
7012,9224514,CANDIDATE,378.93139106,14.11,254.5741017
7013,9229807,CANDIDATE,580.85326788,16.63,386.2877879
7018,10146103,CANDIDATE,7.58062893,3.484,132.89809
7022,7458743,CANDIDATE,248.421771,4.187,230.379
7027,7539277,CANDIDATE,551.22396,5.896,185.7811
7037,11444772,CANDIDATE,395.94327,16.09,183.6179
7038,11444974,CANDIDATE,76.37924,0.645,205.0612
7039,11446961,CANDIDATE,58.669218,3.712,168.6211
7040,11453930,CANDIDATE,355.84731,16.68,447.657
7041,11456256,CANDIDATE,61.611129,14.96,133.8909
7042,11457664,CANDIDATE,150.728285,2.718,223.0487
7043,11465658,CANDIDATE,253.790434,3.702,267.5242
7045,11493378,CANDIDATE,35.6606167,1.59,151.4719632
7047,11513366,CANDIDATE,587.38162,11.973,188.1143
7049,11520114,CANDIDATE,7.07987663,2.589,131.6046
7050,11520465,CANDIDATE,91.240335,2.314,155.7237
7051,11559493,CANDIDATE,357.41382,3.675,311.3642
7052,11598638,CANDIDATE,359.854745,3.429,305.6179
7053,11598894,CANDIDATE,89.366114,3.945,208.893
7055,11599937,CANDIDATE,37.6259039,3.91,167.22072
7056,11600299,CANDIDATE,100.41475198,1.72,134.1167095
7057,11601425,CANDIDATE,41.9934673,3.226,143.89297
7058,11601633,CANDIDATE,94.67782,2.215,187.4731
7059,11601972,CANDIDATE,290.196139,13.698,264.8759
7061,11614808,CANDIDATE,175.452812,2.734,204.8241
7062,11615258,CANDIDATE,367.07446,5.887,182.838
7063,11615521,CANDIDATE,366.684634,3.284,315.09143
7064,11616434,CANDIDATE,291.306507,2.91,362.2906
7065,11651240,CANDIDATE,93.006,2.461,144.36
7066,11652427,CANDIDATE,26.46288074,1.4,133.4096502
7068,11674709,CANDIDATE,20.69920737,2.17,132.7199526
7069,11716643,CANDIDATE,466.002988,10.278,435.01156
7070,11722217,CANDIDATE,302.77571,3.183,323.5739
7071,11773174,CANDIDATE,115.19952922,2.67,218.1108918
7072,11803074,CANDIDATE,355.86134,23.39,358.0075
7073,11807906,CANDIDATE,236.506437,5.004,361.9687
7074,11811382,CANDIDATE,19.3854894,1.031,142.34859
7075,11818566,CANDIDATE,416.87893121,4.45,227.5106644
7076,11819396,CANDIDATE,48.38798413,1.23,176.4653521
7077,11824578,CANDIDATE,357.588538,3.367,250.4138
7078,11860294,CANDIDATE,545.205601,3.296,237.24091
7079,11868941,CANDIDATE,105.053389,1.988,208.7282
7080,11905398,CANDIDATE,24.7967294,4.278,131.91
7081,11910670,CANDIDATE,44.7060191,0.25,154.40282
7082,11911929,CANDIDATE,125.277815,4.442,170.8865
7083,11923213,CANDIDATE,27.2020672,1.811,151.86606
7085,11959893,CANDIDATE,40.7282314,13.677,162.1513
7086,11966643,CANDIDATE,183.38048452,3.25,298.0782368
7088,12007270,CANDIDATE,398.51312,5.41,165.2177
7089,12009917,CANDIDATE,559.785594,3.496,433.1966
7090,12020376,CANDIDATE,109.43946,3.801,223.4128
7091,12066767,CANDIDATE,194.25835342,3.15,288.4461343
7092,12071775,CANDIDATE,164.507439,11.428,212.7605
7093,12102775,CANDIDATE,370.84786,13.966,260.7921
7094,12105086,CANDIDATE,73.908995,3.916,159.8067
7095,12110901,CANDIDATE,96.32561456,2.28,153.0316267
7096,12121701,CANDIDATE,212.646179,2.539,221.6137
7099,12168895,CANDIDATE,251.48808,6.8,192.461
7100,12170767,CANDIDATE,32.4185265,5.154,161.4252
7101,12253490,CANDIDATE,19.159760875,3.10166,141.5680129
7104,12300524,CANDIDATE,32.033211,5.289,146.8143
7105,12349560,CANDIDATE,43.3975622,3.908,153.934
7106,12350136,CANDIDATE,478.79185021,4.06,184.4598838
7108,10967168,CANDIDATE,22.2659599,4.816,144.87
7109,10977671,CANDIDATE,199.064336,13.623,180.0893
7110,10978581,CANDIDATE,277.114286,3.926,196.18868
7111,10979952,CANDIDATE,323.159363,2.427,149.1299
7112,10989620,CANDIDATE,21.512259,4.337,139.0225
7113,10991389,CANDIDATE,303.226376,1.802,344.05409
7114,12401859,CANDIDATE,22.8631517,1.659,143.1523
7115,12402588,CANDIDATE,97.942437,2.575,157.97325
7118,12418418,CANDIDATE,493.30572,5.425,361.8842
7119,12505590,CANDIDATE,449.87203,6.539,298.195
7120,12506986,CANDIDATE,419.93373,10.29,391.9313
7121,10991431,CANDIDATE,322.221973,7.531,217.0496
7122,11021266,CANDIDATE,235.413973,3.065,307.0728
7123,11021676,CANDIDATE,366.68293,3.854,257.6476
7124,11026582,CANDIDATE,240.57135,11.164,239.50353
7125,11036168,CANDIDATE,217.792748,4.695,210.6893
7127,11046723,CANDIDATE,388.03884851,4.44,513.4051356
7129,12554212,CANDIDATE,4.76815507,2.115,131.85686
7132,12690465,CANDIDATE,49.49059818,1.61,160.3970528
7133,12734110,CANDIDATE,364.18129,6.65,245.1789
7134,12735793,CANDIDATE,37.7935113,1.718,167.4179
7137,11069681,CANDIDATE,172.621943,4.435,170.014
7138,11072982,CANDIDATE,264.708077,3.975,370.4525
7141,11080702,CANDIDATE,8.67237968,2.826,132.55073
7142,11082795,CANDIDATE,35.9216912,0.585,148.93441
7144,11090926,CANDIDATE,102.300622,4.473,208.6092
7145,11097752,CANDIDATE,359.8455,34.84,210.5057
7146,11098704,CANDIDATE,22.7783121,1.037,145.96798
7147,11100170,CANDIDATE,114.406187,4.92,225.7127
7148,11129145,CANDIDATE,132.114,2.514,238.008
7149,11145391,CANDIDATE,623.2344,14.448,274.3089
7150,11145637,CANDIDATE,46.16051579,2.37,137.0802908
7151,11147785,CANDIDATE,217.170081,4.291,229.9068
7152,11152511,CANDIDATE,287.33114,12.722,360.8412
7154,11182213,CANDIDATE,189.456089,3.077,233.6331
7155,11183752,CANDIDATE,230.358183,2.031,233.7677
7156,11191364,CANDIDATE,211.54114,5.4,236.2702
7157,11198419,CANDIDATE,88.523517,7.22,189.2756
7159,11251991,CANDIDATE,134.35872,13.3,201.2636
7160,11298442,CANDIDATE,55.01469183,2.34,156.7945344
7161,11305417,CANDIDATE,198.781156,6.77,284.3868
7163,11340218,CANDIDATE,111.149082,2.911,193.6316
7164,11341266,CANDIDATE,284.87177,15.63,333.9721
7166,11348610,CANDIDATE,190.860818,2.823,256.5195
7167,11351454,CANDIDATE,374.41813,17.9,462.0983
7168,11355925,CANDIDATE,263.30198,2.213,308.8678
7169,11391512,CANDIDATE,370.31761,12.588,230.3001
7170,11393248,CANDIDATE,37.959659,2.793,145.234
7171,11393633,CANDIDATE,405.6296,11.26,245.7373
7173,11407847,CANDIDATE,11.8307724,8.791,140.1105
7174,11414368,CANDIDATE,434.28175,8.14,363.313
7175,8355178,CANDIDATE,33.814176,7.69,142.4542
7176,8374077,CANDIDATE,16.2957847,5.16,133.6205
7177,8494783,CANDIDATE,28.201998,3.86,146.9903597
7178,8494783,CANDIDATE,58.92565,14.56,176.6709
7180,8590149,CANDIDATE,19.2405821,4.99,138.7454
7181,10055126,CANDIDATE,232.040326,12.235,262.2531
7182,8590149,CANDIDATE,28.684308,4.64,148.2364
7183,3559935,CANDIDATE,265.29617,4.1,297.8704
7184,9285265,CANDIDATE,61.569765,9.75,182.0201
7185,3559860,CANDIDATE,58.940569,4.769,159.6218
7186,5384713,CANDIDATE,14.1502311,1.503,141.47344
7187,6364582,CANDIDATE,486.12702,9.495,426.1722
7190,5471158,CANDIDATE,140.24408749,5.43,217.2997957
7191,10407086,CANDIDATE,48.04066636,1.62,162.9114822
7192,9947653,CANDIDATE,12.008552,4.613,141.7017
7193,6527078,CANDIDATE,10.4314847,2.09,135.54229
7194,12416597,CANDIDATE,47.5571352,1.708,135.8497
7199,2019477,CANDIDATE,27.2497521,11.609,131.8837
7203,8158127,CANDIDATE,16.9972894,2.585,143.87301
7204,2852810,CANDIDATE,93.05654364,2.34,174.8833198
7205,2852810,CANDIDATE,88.433122,2.392,212.6803
7206,2852810,CANDIDATE,282.34315,3.956,261.7746
7212,8822421,CANDIDATE,1.645319649,1.635,132.13077
7216,4472818,CANDIDATE,15.3573445,1.634,132.60166
7221,8934103,CANDIDATE,77.792718,6.08,190.1476
7222,9551430,CANDIDATE,163.51489847,3.08,144.8531292
7224,3532985,CANDIDATE,5.288547653,3.2646,135.807213
7225,10718726,CANDIDATE,294.055263,14.32,421.853
7231,2852810,CANDIDATE,126.505657,8.836,239.693
7236,3229028,CANDIDATE,117.684591,2.219,157.4182
7238,5956656,CANDIDATE,46.245164,5.663,136.47891
7239,9093086,CANDIDATE,9.7043379,3.515,138.1975
7240,9015738,CANDIDATE,34.775371,2.93,162.2065
7241,7954278,CANDIDATE,0.306702491,0.9074,131.51216
7242,9093086,CANDIDATE,12.7713826,3.347,141.3553
7245,9145861,CANDIDATE,42.294739,34.63,133.8808
7247,9153823,CANDIDATE,1.444486083,1.437,132.31096
7250,10089911,CANDIDATE,11.6089351,2.957,142.73625
7252,3747817,CANDIDATE,14.2378417,4.86,140.4771
7254,8162789,CANDIDATE,10.8206034,2.848,140.5078
7261,5613330,CANDIDATE,10.2090268,6.264,140.6805
7264,3545840,CANDIDATE,54.2916336,3.364,172.0219
7265,3634051,CANDIDATE,453.54212,17.026,360.0617
7267,3634051,CANDIDATE,122.8054416,2.663,179.31732
7277,6975129,CANDIDATE,37.8404232,6.408,146.77624
7280,9389245,CANDIDATE,47.25643291,2.0,158.8207171
7281,9828127,CANDIDATE,32.0273169,5.144,150.635
7282,5177859,CANDIDATE,8.75630628,2.852,132.47009
7283,11081504,CANDIDATE,9.6183111,4.215,138.3435
7286,8110757,CANDIDATE,0.518060209,1.8062,131.9425
7287,3645438,CANDIDATE,17.3695112,4.012,136.6159
7288,8278685,CANDIDATE,17.8693759,6.886,140.2811
7289,5511659,CANDIDATE,17.236085,4.209,148.4127
7299,4139254,CANDIDATE,485.92297,3.756,299.5015
7301,10141900,CANDIDATE,9.6550473,2.752,137.07505
7304,4255944,CANDIDATE,228.65412,2.487,282.7548
7314,9655711,CANDIDATE,12.7143635,3.101,134.79818
7315,5856571,CANDIDATE,80.4103783,3.487,171.29626
7316,8222395,CANDIDATE,1.93188768,1.087,133.1676
7326,8107150,CANDIDATE,5.2449156,8.367,136.0365
7327,4464394,CANDIDATE,168.66934782,4.07,132.5942053
7329,4739229,CANDIDATE,571.280892,21.827,368.0081
7330,4739229,CANDIDATE,4.66185924,3.164,133.58514
7331,8620565,CANDIDATE,1.213672208,1.3644,131.94978
7333,4742420,CANDIDATE,90.097375,12.697,143.8471
7334,9655711,CANDIDATE,7.72966941,2.091,138.92566
7335,9727765,CANDIDATE,51.85656556,2.21,167.340205
7340,9974142,CANDIDATE,154.536881,15.44,177.697
7342,9008103,CANDIDATE,87.707513,2.184,205.7369
7344,8780959,CANDIDATE,9.6310258,5.255,132.7273
7346,11296045,CANDIDATE,437.51586139,4.16,522.0553193
7349,5769810,CANDIDATE,8.97377221,2.135,139.73978
7358,4742420,CANDIDATE,205.41415,10.26,295.6538
7366,5306984,CANDIDATE,114.27173902,2.19,163.3628542
7367,10198662,CANDIDATE,26.40805532,2.7,155.746607
7368,10198662,CANDIDATE,46.07931317,1.87,159.6728081
7369,4157325,CANDIDATE,24.8434837,4.8,148.1777
7370,10200627,CANDIDATE,7.7016694,10.898,134.2294
7375,8332521,CANDIDATE,4.67250377,4.441,135.23678
7384,8242769,CANDIDATE,21.9711574,5.012,137.6914
7385,10964440,CANDIDATE,144.688915,9.468,256.343
7388,5428657,CANDIDATE,1.54287434,1.1121,132.61697
7391,5629353,CANDIDATE,33.3200908,6.5265,150.0494
7395,10414727,CANDIDATE,91.20573037,4.17,210.1533987
7398,4736569,CANDIDATE,7.07394528,2.319,136.64371
7402,10662202,CANDIDATE,14.516741,2.706,138.83799
7403,9008103,CANDIDATE,20.5718107,3.399,142.80267
7412,5629353,CANDIDATE,11.867172,4.815,142.985
7415,4078157,CANDIDATE,142.685885,3.792,175.9722
7418,5816144,CANDIDATE,12.4970599,3.877,140.8987
7433,11968463,CANDIDATE,6.06330298,3.275,136.17607
7434,11968463,CANDIDATE,86.431871,7.374,423.0356
7435,11074835,CANDIDATE,26.1152887,12.54,145.5641
7439,5792202,CANDIDATE,269.306232,14.931,285.6272
7449,6032730,CANDIDATE,96.509214,0.589,223.808
7450,6116172,CANDIDATE,69.64679311,3.71,138.283056
7451,6116172,CANDIDATE,111.65546,1.051,148.8939
7452,6116172,CANDIDATE,86.13201864,3.11,164.2236993
7455,9839821,CANDIDATE,180.921729,8.99,234.3344
7460,11296437,CANDIDATE,47.14404783,4.35,172.855768
7461,11341164,CANDIDATE,197.05431574,6.38,266.1346771
7462,11462969,CANDIDATE,406.496216,3.495,325.9025
7463,11462969,CANDIDATE,491.61516814,6.31,295.3512988
7468,5792202,CANDIDATE,499.47338,12.248,455.5672
7476,6221385,CANDIDATE,7.3138454,2.273,137.561
7484,11656928,CANDIDATE,212.43503674,4.26,239.8349648
7485,11566064,CANDIDATE,11.1619384,5.195,133.5538
7488,11656928,CANDIDATE,76.83994597,3.11,171.7707187
7489,11656928,CANDIDATE,78.86684,4.5,143.7314
7498,7825899,CANDIDATE,28.8672107,3.782,156.19578
7499,6946681,CANDIDATE,48.9528113,1.66,139.6768278
7501,6946708,CANDIDATE,431.78556,9.135,507.3561
7508,11775507,CANDIDATE,144.102562,2.753,198.0696
7509,11775507,CANDIDATE,112.317402,3.471,241.6462
7510,11856178,CANDIDATE,9.13315062,2.1557,139.9861
7514,6768394,CANDIDATE,335.56311,13.06,340.6688
7527,10545066,CANDIDATE,154.607419,9.225,250.5204
7528,7663405,CANDIDATE,57.132855,4.958,152.9919
7533,11358389,CANDIDATE,28.2251049,2.354,153.7452
7534,5706595,CANDIDATE,150.381954,4.968,205.2811
7535,12885212,CANDIDATE,95.906433,4.08,226.921
7537,3548044,CANDIDATE,445.21685,16.37,202.847
7539,8168187,CANDIDATE,35.502865,8.149,150.4186
7542,9605514,CANDIDATE,66.789347,4.08,184.4713
7543,9418619,CANDIDATE,6.150251376,1.68923,134.4228253
7550,7835312,CANDIDATE,29.5126153,6.314,134.7234
7557,9221517,CANDIDATE,455.27405,2.4,367.95
7558,11623629,CANDIDATE,117.761,3.454,175.5599
7559,10730703,CANDIDATE,46.331703,4.514,173.2164
7560,4665571,CANDIDATE,0.766691517,1.2638,132.19667
7563,7289317,CANDIDATE,7.1931193,2.935,137.2737
7569,7375348,CANDIDATE,47.7439509,2.99,160.15905
7570,1432789,CANDIDATE,4.57834367,3.987,132.2982
7572,12266636,CANDIDATE,12.654896,4.325,134.6826
7573,7974634,CANDIDATE,131.258668,4.89,182.3187
7574,8182107,CANDIDATE,92.552007,2.135,221.5872
7575,7974634,CANDIDATE,75.072964,9.21,147.1591
7580,8163784,CANDIDATE,31.8134892,1.422,137.82331
7581,2305866,CANDIDATE,115.230655,17.735,176.644
7583,5184911,CANDIDATE,106.25976,6.101,132.2417
7584,6436029,CANDIDATE,505.462916,10.127,458.07755
7585,7767162,CANDIDATE,274.743032,9.137,300.5018
7586,9478990,CANDIDATE,360.477635,4.332,253.9112
7587,10793172,CANDIDATE,18.0811429,4.44,140.5222
7596,11404644,CANDIDATE,5.902596818,5.5711,136.388994
7598,8165617,CANDIDATE,214.013044,7.87,179.8607
7602,8223568,CANDIDATE,143.09688,17.74,143.701
7603,8223568,CANDIDATE,73.4567573,2.74,172.3647107
7605,8355178,CANDIDATE,13.0327301,3.902,133.6778
7607,4770174,CANDIDATE,31.9533679,8.424,159.6588
7608,9838804,CANDIDATE,458.16754,6.97,462.2522
7609,9020114,CANDIDATE,67.8766605,2.598,187.3703
7611,7983117,CANDIDATE,25.0901574,8.273,138.4988
7613,9966219,CANDIDATE,326.6708,10.84,327.7185
7614,11974540,CANDIDATE,143.21109362,2.71,221.7556468
7615,7219825,CANDIDATE,362.97828,14.083,256.5011
7616,9958962,CANDIDATE,240.192808,9.72,168.3047
7618,1718189,CANDIDATE,86.723653,4.852,195.3511
7622,8263187,CANDIDATE,36.566324,4.832,141.4473
7625,2019477,CANDIDATE,20.5736113,11.222,149.1939
7641,9518710,CANDIDATE,0.954388314,6.26,132.44537
7654,7289338,CANDIDATE,5.77451117,3.752,134.51434
7664,8218379,CANDIDATE,10.1384691,4.026,137.7149
7665,11450414,CANDIDATE,85.517344,9.331,181.351
7669,5706592,CANDIDATE,8.6040858,3.01,138.163
7677,8364232,CANDIDATE,65.415183,4.224,140.2325
7678,6670742,CANDIDATE,72.28198,2.478,156.753
7684,6697976,CANDIDATE,371.70965709,4.65,163.4814151
7689,7592529,CANDIDATE,75.906736,11.64,185.6963
7690,7592922,CANDIDATE,2.15888911,1.791,131.97752
7692,7602351,CANDIDATE,17.5806026,4.17,148.6715
7700,8362974,CANDIDATE,2.71772323,3.22,133.9451
7708,9301564,CANDIDATE,23.9830523,8.77,136.7741
7711,10089123,CANDIDATE,134.413808,13.907,227.9768
7719,8555967,CANDIDATE,347.97611,16.77,169.433
7728,3765917,CANDIDATE,11.8187288,4.017,132.51
7729,3547760,CANDIDATE,5.78901936,3.102,136.9845
7732,11290515,CANDIDATE,12.26708306,2.7,141.2841427
7734,8216763,CANDIDATE,6.33342309,3.46,133.7198
7735,6767227,CANDIDATE,5.522479,2.666,133.1184
7737,3854496,CANDIDATE,9.4588054,3.66,136.8156
7741,3936061,CANDIDATE,71.008017,5.395,140.865
7744,3972432,CANDIDATE,2.90805147,2.812,134.3193
7759,5860347,CANDIDATE,2.56271232,2.163,131.69665
7764,6715997,CANDIDATE,15.08186,4.004,141.7289
7765,6763884,CANDIDATE,2.44693823,0.954,133.00092
7767,6768616,CANDIDATE,13.05609,3.498,140.7128
7788,8394475,CANDIDATE,3.64049242,1.194,134.96786
7792,9340411,CANDIDATE,5.1581317,7.773,131.7314
7800,10163067,CANDIDATE,25.9136674,10.498,131.8232
7810,11241560,CANDIDATE,6.96197304,2.806,135.55021
7811,11244571,CANDIDATE,7.8935324,3.444,133.8053
7814,11282568,CANDIDATE,1.320499473,1.184,132.61488
7816,11286311,CANDIDATE,13.1538409,11.56,143.31
7818,8043638,CANDIDATE,36.0484798,5.763,150.0591
7819,11176166,CANDIDATE,4.2742605,2.687,133.0463
7824,1293379,CANDIDATE,27.556452,8.23,132.1916
7832,4076061,CANDIDATE,566.28176,20.39,440.2605
7843,5951140,CANDIDATE,0.52740121,4.807,131.6718
7848,5966732,CANDIDATE,1.400903699,0.883,131.84562
7855,6842345,CANDIDATE,17.3816224,2.73456,142.4067834
7857,6853172,CANDIDATE,28.655498,8.58,157.1618
7858,6859546,CANDIDATE,13.4450174,2.118,137.24788
7862,7687365,CANDIDATE,26.1556767,1.542,154.35223
7865,7700500,CANDIDATE,4.60687717,2.295,133.8738
7875,8442795,CANDIDATE,502.20642,9.39,162.9131
7876,8443812,CANDIDATE,8.3613732,3.649,139.2515
7878,9397900,CANDIDATE,10.5113779,4.74,140.9553
7883,9458266,CANDIDATE,1.58487898,1.791,132.69772
7887,10264293,CANDIDATE,20.9525604,3.986,146.3809
7891,10290021,CANDIDATE,3.72920972,5.012,131.9326
7896,11288492,CANDIDATE,5.704593,1.149,134.40102
7897,11288772,CANDIDATE,1.36752316,1.208,131.77163
7899,11296724,CANDIDATE,1.9997244,1.976,131.93045
7905,1871483,CANDIDATE,14.137062,2.264,136.69826
7908,2161949,CANDIDATE,4.78113942,2.733,131.7043
7909,2161949,CANDIDATE,7.18864064,2.364,133.14566
7920,5083138,CANDIDATE,27.122801,5.255,141.9673
7922,5087223,CANDIDATE,5.62241111,1.185,132.74702
7925,5092799,CANDIDATE,11.2901559,10.475,135.3964
