,id_target,disposition,period,duration
3,TIC 176942156,CANDIDATE,2.30183,1.9008
4,TIC 176942156,CANDIDATE,2.302368,
5,TIC 380166702,CANDIDATE,1.1947488,1.93
6,TIC 96244568,CANDIDATE,6.17887,2.5008
7,TIC 96244568,CANDIDATE,6.178369,
8,TIC 49427200,CANDIDATE,1.17589,1.248
9,TIC 173145687,CANDIDATE,10.6966,3.24
10,TIC 49504409,CANDIDATE,1.5374115,2.3808
11,TIC 56754094,CANDIDATE,2.71189,3.1008
12,TIC 96199085,CANDIDATE,18.10549,
14,TIC 443616789,CANDIDATE,79.9999,11.7504
15,TIC 443616789,CANDIDATE,,14.472
16,TIC 349458175,CANDIDATE,17.77297,2.8992
17,TIC 173109451,CANDIDATE,0.99656225,2.26
18,TIC 62965118,CANDIDATE,14.9139,3.264
19,TIC 62965118,CANDIDATE,14.912381,3.03
20,TIC 49429059,CANDIDATE,0.57303573,0.32
23,TIC 35019000,CANDIDATE,7.90417,1.92
24,TIC 35019000,CANDIDATE,7.9069606,1.73
25,TIC 173163938,CANDIDATE,1.0829614,1.22
26,TIC 173147407,CANDIDATE,0.905655,1.488
27,TIC 173147407,CANDIDATE,0.90552205,1.32
28,TIC 78312435,CANDIDATE,2.75421,1.32
29,TIC 78312435,CANDIDATE,2.75391,1.0296
30,TIC 78312435,CANDIDATE,2.7541129,1.24
33,TIC 421194234,CANDIDATE,10.50439,3.384
34,TIC 38132622,CANDIDATE,1.684208,1.3224
35,TIC 38086751,CANDIDATE,0.2122013,0.624
36,TIC 38086751,CANDIDATE,0.212194,
37,TIC 38086751,CANDIDATE,0.21219899,0.52
38,TIC 38116677,CANDIDATE,1.57771549,3.086
39,TIC 38116677,CANDIDATE,1.5778643,3.02
40,TIC 38116680,CANDIDATE,1.57771549,2.993
41,TIC 56813470,CANDIDATE,13.0113,2.2008
42,TIC 421192026,CANDIDATE,40.70206194,1.621
43,TIC 56760106,CANDIDATE,21.204739,
49,TIC 349456881,CANDIDATE,13.38382,2.2008
50,TIC 349456881,CANDIDATE,13.383629,
51,TIC 147677251,CANDIDATE,11.8951,
52,TIC 173164319,CANDIDATE,40.1401,3.024
53,TIC 443612346,CANDIDATE,7.4433,1.632
54,TIC 66664366,CANDIDATE,2.638,1.6992
55,TIC 56812600,CANDIDATE,27.47083,5.5008
56,TIC 49428482,CANDIDATE,2.8268121,6.8
58,TIC 49417963,CANDIDATE,4.441258,
59,TIC 49417963,CANDIDATE,4.4416421,2.74
60,TIC 49417963,CANDIDATE,4.44044,2.712
61,TIC 38140238,CANDIDATE,11.20381,1.1328
62,TIC 147684088,CANDIDATE,8.006875,2.5
63,TIC 425281171,CANDIDATE,3.3643115,7.4
65,TIC 301610040,CANDIDATE,13.837814,2.84
66,TIC 301610040,CANDIDATE,13.8394,2.52
67,TIC 301610040,CANDIDATE,7.79983,3.0
68,TIC 301610040,CANDIDATE,7.7991586,2.94
69,TIC 301610040,CANDIDATE,3.883,2.03
70,TIC 380543172,CANDIDATE,2.3330982,1.4
71,TIC 380543172,CANDIDATE,2.33293,1.2096
72,TIC 380543172,CANDIDATE,2.333123,1.128
73,TIC 363546314,CANDIDATE,20.2073,3.72
74,TIC 380576148,CANDIDATE,36.762337,18.73
75,TIC 380576148,CANDIDATE,36.7099,17.664
76,TIC 281782214,CANDIDATE,19.565799,5.3
77,TIC 363618134,CANDIDATE,6.39916,2.472
78,TIC 363618134,CANDIDATE,6.3991398,2.1
79,TIC 363550117,CANDIDATE,2.72273204,3.596
80,TIC 281731331,CANDIDATE,15.695142,2.9
81,TIC 396951334,CANDIDATE,2.48038,1.848
82,TIC 301610642,CANDIDATE,1.96712,2.712
83,TIC 301610642,CANDIDATE,1.9668579,2.4
85,TIC 366682587,CANDIDATE,12.726743,3.88
86,TIC 325315497,CANDIDATE,13.2359,2.64
87,TIC 902906874,CANDIDATE,0.18746328,1.07
88,TIC 325275220,CANDIDATE,8.6382631,1.89
89,TIC 325275220,CANDIDATE,8.63795,2.0472
90,TIC 325275220,CANDIDATE,8.63829,1.53192
91,TIC 325275220,CANDIDATE,8.6381,
94,TIC 396999673,CANDIDATE,0.4775252,2.0472
95,TIC 366661089,CANDIDATE,22.197992,2.54
96,TIC 366661089,CANDIDATE,44.394,2.784
97,TIC 363531159,CANDIDATE,3.2908998,0.96
98,TIC 363531159,CANDIDATE,3.29163,1.2888
102,TIC 363516247,CANDIDATE,2.89607106,1.874
103,TIC 363516247,CANDIDATE,2.896528,1.5984
104,TIC 363516247,CANDIDATE,2.8964139,1.63
105,TIC 363480617,CANDIDATE,0.444372,
106,TIC 363480617,CANDIDATE,0.44433632,0.72
108,TIC 337748956,CANDIDATE,7.28116,
109,TIC 337748956,CANDIDATE,7.28131,1.31
110,TIC 337748956,CANDIDATE,7.28138,1.32
111,TIC 337748956,CANDIDATE,7.28076,1.872
112,TIC 337748956,CANDIDATE,7.28161,
113,TIC 301560825,CANDIDATE,4.58328,2.208
114,TIC 301560825,CANDIDATE,1.65336,1.608
115,TIC 363445389,CANDIDATE,5.28130579,3.552
116,TIC 363445389,CANDIDATE,5.28081,3.26904
117,TIC 380544493,CANDIDATE,440.0,
118,TIC 363478545,CANDIDATE,30.0,
119,TIC 363478545,CANDIDATE,,5.16
120,TIC 301468055,CANDIDATE,7.655533,3.0
123,TIC 363571922,CANDIDATE,0.259669,
124,TIC 363571922,CANDIDATE,0.25967056,0.5
125,TIC 363571922,CANDIDATE,5.54583,2.088
126,TIC 363548738,CANDIDATE,18.4502,3.72
127,TIC 301540319,CANDIDATE,35.621,
128,TIC 325314405,CANDIDATE,4.1333,1.704
129,TIC 301624989,CANDIDATE,1.96133691,1.632367
130,TIC 301624989,CANDIDATE,1.9611469,1.33
131,TIC 281888055,CANDIDATE,40.7302,2.6496
132,TIC 281888055,CANDIDATE,40.7362,
133,TIC 363573780,CANDIDATE,18.10220826,4.521
134,TIC 397024870,CANDIDATE,0.60408352,0.97
135,TIC 380545567,CANDIDATE,3.52743,1.3296
136,TIC 380545567,CANDIDATE,3.52725,1.68
137,TIC 380545567,CANDIDATE,3.52674,
138,TIC 380545567,CANDIDATE,3.5269024,1.57
139,TIC 376757872,CANDIDATE,6340.0,
140,TIC 903094635,CANDIDATE,9.321691,3.6
141,TIC 301605847,CANDIDATE,6.662,3.072
144,TIC 425280270,CANDIDATE,,4.8072
149,TIC 363515702,CANDIDATE,1.395336,1.2312
150,TIC 363515702,CANDIDATE,1.39533316,1.18
151,TIC 363515702,CANDIDATE,1.3951513,1.15
152,TIC 380547741,CANDIDATE,15.3791,2.28
153,TIC 281910149,CANDIDATE,33.5116,5.352
154,TIC 281910149,CANDIDATE,33.515399,4.81
155,TIC 281910149,CANDIDATE,33.51569,
156,TIC 281910149,CANDIDATE,33.5107,5.2896
157,TIC 281910149,CANDIDATE,33.513607,
160,TIC 301604245,CANDIDATE,6.97251,2.808
164,TIC 380583651,CANDIDATE,12.3389,2.76
165,TIC 380583651,CANDIDATE,12.339133,2.84
166,TIC 350475295,CANDIDATE,2.89465,1.44
167,TIC 291074740,CANDIDATE,3.83794,2.112
168,TIC 291074740,CANDIDATE,5.24086,2.568
169,TIC 396915707,CANDIDATE,2790.0,
170,TIC 396947594,CANDIDATE,8.91058,2.88
171,TIC 388897619,CANDIDATE,28.271761,
172,TIC 388897619,CANDIDATE,28.2671,4.224
173,TIC 388897619,CANDIDATE,28.270642,4.3
174,TIC 388897619,CANDIDATE,28.2692,4.2504
175,TIC 388897619,CANDIDATE,28.2717,4.104
176,TIC 388897619,CANDIDATE,4.73172,1.2
177,TIC 388915104,CANDIDATE,0.78214992,1.31
178,TIC 388915104,CANDIDATE,0.782022,1.416
179,TIC 388769008,CANDIDATE,15.4769,3.528
180,TIC 396915596,CANDIDATE,6.4498648,1.63
181,TIC 396915596,CANDIDATE,6.45027,1.632
186,TIC 45545629,CANDIDATE,3.262038,2.2536
187,TIC 438102256,CANDIDATE,4.4654,7.488
188,TIC 44883470,CANDIDATE,21.140574,4.63
189,TIC 83377800,CANDIDATE,5.74372,4.2048
190,TIC 83795004,CANDIDATE,3.2923818,1.76
191,TIC 58731207,CANDIDATE,6.90487,3.5088
192,TIC 58731207,CANDIDATE,6.9055211,3.65
193,TIC 58731207,CANDIDATE,6.905053,3.8736
194,TIC 387716346,CANDIDATE,1.696374,3.7296
195,TIC 83709114,CANDIDATE,3.04622,2.5488
196,TIC 83709114,CANDIDATE,3.0459383,2.21
197,TIC 83709114,CANDIDATE,3.046136,2.52
198,TIC 195129145,CANDIDATE,3.238542,1.27
199,TIC 195129145,CANDIDATE,3.2367,1.2192
200,TIC 195129145,CANDIDATE,3.23792,1.4448
201,TIC 386624472,CANDIDATE,6.2719092,5.32
203,TIC 84453551,CANDIDATE,1.42636,2.328
204,TIC 55234285,CANDIDATE,3.979287,4.82
205,TIC 84546771,CANDIDATE,2.1417519,6.93
206,TIC 58779100,CANDIDATE,2.86136,2.16
207,TIC 284490115,CANDIDATE,3.10622,2.712
208,TIC 55265307,CANDIDATE,1.814553,3.4368
209,TIC 82928381,CANDIDATE,17.1541,8.472
210,TIC 58780846,CANDIDATE,12.1507,3.84
211,TIC 83375909,CANDIDATE,2.4343734,7.44
212,TIC 438338723,CANDIDATE,1.8490876,3.12
213,TIC 438071843,CANDIDATE,2.62077,2.112
214,TIC 438071843,CANDIDATE,2.620799,2.6184
215,TIC 438071843,CANDIDATE,2.620724,2.46
216,TIC 385594855,CANDIDATE,1.3144014,1.69
217,TIC 385594855,CANDIDATE,1.314437,
218,TIC 84442448,CANDIDATE,4.8045244,2.33
219,TIC 79517411,CANDIDATE,6.14818,3.8856
220,TIC 308490355,CANDIDATE,1.49761,2.712
221,TIC 385667471,CANDIDATE,6.4804111,2.94
222,TIC 385667471,CANDIDATE,6.479656,
223,TIC 385667471,CANDIDATE,6.48167,2.808
224,TIC 87474573,CANDIDATE,2.8445331,5.69
225,TIC 367191694,CANDIDATE,0.6687,2.16
226,TIC 337079474,CANDIDATE,13.3461,2.6568
227,TIC 307016006,CANDIDATE,4.13737,2.2368
228,TIC 307016006,CANDIDATE,4.1376047,1.75
229,TIC 430049349,CANDIDATE,2.469851,2.6592
230,TIC 284570702,CANDIDATE,0.689647,
231,TIC 284570702,CANDIDATE,0.690458,5.8896
232,TIC 445959194,CANDIDATE,4.1687922,6.61
233,TIC 58946313,CANDIDATE,21.17051,5.004
234,TIC 84599716,CANDIDATE,5.31937554,6.6913995
235,TIC 84599716,CANDIDATE,5.319075,6.756
241,TIC 45179675,CANDIDATE,6.6223,1.224
242,TIC 81729236,CANDIDATE,0.5217136,4.0152
243,TIC 323020176,CANDIDATE,11.975818,6.84
244,TIC 323020176,CANDIDATE,11.97495,6.786
245,TIC 204818444,CANDIDATE,5.9895,1.848
246,TIC 68161800,CANDIDATE,28.707623,3.61
247,TIC 68694240,CANDIDATE,15.465691,3.08
248,TIC 68694240,CANDIDATE,15.466674,
249,TIC 68694240,CANDIDATE,15.4715,3.6288
250,TIC 98181869,CANDIDATE,1.4556637,2.512
251,TIC 98181869,CANDIDATE,1.45556515,2.5488
252,TIC 98044395,CANDIDATE,3.32592848,4.655
253,TIC 98044395,CANDIDATE,3.3262396,5.81
254,TIC 98044395,CANDIDATE,3.3255,7.104
255,TIC 205337031,CANDIDATE,13.1426,5.712
256,TIC 205336474,CANDIDATE,4.47471,3.0336
257,TIC 205336474,CANDIDATE,4.474513,
258,TIC 205336474,CANDIDATE,4.4743465,2.0
259,TIC 392037308,CANDIDATE,2.1989041,6.83
260,TIC 399151893,CANDIDATE,4.1657292,2.47
262,TIC 323013113,CANDIDATE,0.2358684,0.7416
263,TIC 98468044,CANDIDATE,12.99109,1.656
264,TIC 206005802,CANDIDATE,1.7359447,2.82
265,TIC 68645284,CANDIDATE,1.8389349,1.43
266,TIC 68645284,CANDIDATE,1.83916,1.5072
267,TIC 175749098,CANDIDATE,2.032664,1.4088
268,TIC 175749098,CANDIDATE,6.11706,2.064
269,TIC 66751054,CANDIDATE,1.8590179,3.36
270,TIC 66751054,CANDIDATE,1.859017,3.21408
271,TIC 66751054,CANDIDATE,1.85872487,3.213
272,TIC 67235717,CANDIDATE,540.0,
273,TIC 67235717,CANDIDATE,,13.02
276,TIC 98094704,CANDIDATE,0.8411257,2.92
277,TIC 98088236,CANDIDATE,0.17566,
278,TIC 67086160,CANDIDATE,29.33873041,5.083
280,TIC 15288043,CANDIDATE,1.68027,2.616
281,TIC 191091959,CANDIDATE,2.54427583,2.146
282,TIC 77574118,CANDIDATE,0.7099504,2.172
287,TIC 15197395,CANDIDATE,3.400858,2.28
288,TIC 15197395,CANDIDATE,3.4007758,2.29
289,TIC 68048686,CANDIDATE,,6.5448
290,TIC 15976646,CANDIDATE,,14.664
295,TIC 15657357,CANDIDATE,28.46762,7.62
296,TIC 15657357,CANDIDATE,28.465633,7.63
298,TIC 98233820,CANDIDATE,83830.0,
299,TIC 15283600,CANDIDATE,8.79689,6.96
300,TIC 191148579,CANDIDATE,1.153886,2.7696
301,TIC 68640538,CANDIDATE,1.6398934,4.06
303,TIC 49072130,CANDIDATE,23.21037,2.4408
304,TIC 49072130,CANDIDATE,23.210585,2.05
305,TIC 437589199,CANDIDATE,1.330023,1.7352
306,TIC 48967368,CANDIDATE,50.73641,5.0328
309,TIC 12566211,CANDIDATE,46.1373,6.936
310,TIC 73125748,CANDIDATE,1.957,
311,TIC 205111658,CANDIDATE,22.6398,3.744
312,TIC 287548906,CANDIDATE,24.193613,7.54
313,TIC 204378237,CANDIDATE,2.784496,0.4656
314,TIC 50064226,CANDIDATE,0.64292573,5.977
317,TIC 9795183,CANDIDATE,10.2236,10.3992
319,TIC 72999657,CANDIDATE,2.7518,1.248
320,TIC 12629920,CANDIDATE,,20.736
321,TIC 204750233,CANDIDATE,23.277669,4.75
322,TIC 9794694,CANDIDATE,24.6842,4.968
323,TIC 13310825,CANDIDATE,2.2,
324,TIC 49915084,CANDIDATE,2.6454165,2.72
325,TIC 49915084,CANDIDATE,2.64594828,2.688
326,TIC 49508641,CANDIDATE,20.98296043,2.961
327,TIC 203063594,CANDIDATE,1.5271792,2.298
328,TIC 220604190,CANDIDATE,7.8392,3.504
330,TIC 12662204,CANDIDATE,2.32046168,2.656
331,TIC 12662204,CANDIDATE,2.320937,2.736
332,TIC 9675067,CANDIDATE,1.94297,1.4
335,TIC 9669622,CANDIDATE,0.2338108,1.92
337,TIC 73510019,CANDIDATE,46.38363,5.2368
338,TIC 73510019,CANDIDATE,46.40651,4.55
339,TIC 12727298,CANDIDATE,16.56127,4.368
340,TIC 12727298,CANDIDATE,16.563155,4.41
341,TIC 48872108,CANDIDATE,18.357773,5.13
342,TIC 48872108,CANDIDATE,18.3647,5.856
343,TIC 50176048,CANDIDATE,21.9184,2.904
344,TIC 49041158,CANDIDATE,49.8558,7.032
345,TIC 73355325,CANDIDATE,4.9818921,3.84
346,TIC 73355325,CANDIDATE,4.98205,3.92592
347,TIC 73355325,CANDIDATE,4.9815,3.828
348,TIC 73355325,CANDIDATE,4.98049071,4.087
349,TIC 73355325,CANDIDATE,4.981838,
350,TIC 48913354,CANDIDATE,3.3055191,1.14
351,TIC 48913354,CANDIDATE,3.30524,1.08
353,TIC 162786866,CANDIDATE,14.5444413,2.783
354,TIC 437486495,CANDIDATE,4.30221683,7.536
359,TIC 73060581,CANDIDATE,11.31009,4.27608
360,TIC 73060581,CANDIDATE,11.31028,4.44
361,TIC 73060986,CANDIDATE,16.63237,2.36
362,TIC 73060986,CANDIDATE,16.63091654,2.255
363,TIC 73060986,CANDIDATE,16.63311,2.34
364,TIC 49166516,CANDIDATE,1.057171,1.4712
369,TIC 49980826,CANDIDATE,0.98036126,1.14
370,TIC 49980826,CANDIDATE,0.980414,
371,TIC 49980826,CANDIDATE,0.980294,1.116
372,TIC 49980826,CANDIDATE,0.97988263,1.427
373,TIC 73827803,CANDIDATE,14.2005,3.72
374,TIC 287826852,CANDIDATE,28.8077,2.184
375,TIC 50091616,CANDIDATE,3.75927,1.608
376,TIC 204574260,CANDIDATE,2.4165066,2.4
377,TIC 204574260,CANDIDATE,2.41628,2.496
378,TIC 204574304,CANDIDATE,4.4984354,1.68
379,TIC 48960705,CANDIDATE,0.3938505,1.3128
380,TIC 410987459,CANDIDATE,2.3240489,4.04
381,TIC 52394838,CANDIDATE,1.86732,1.656
382,TIC 398378460,CANDIDATE,22.9735,3.384
384,TIC 413941417,CANDIDATE,14.658196,1.59
385,TIC 413941417,CANDIDATE,14.65835,1.548
386,TIC 52482964,CANDIDATE,6.4349,4.344
387,TIC 414150513,CANDIDATE,4.27065,1.392
388,TIC 414150513,CANDIDATE,7.64309,1.296
389,TIC 52897584,CANDIDATE,16.858,2.0592
390,TIC 52897229,CANDIDATE,2.167697,4.8744
391,TIC 414334923,CANDIDATE,19.2299,2.568
392,TIC 52901037,CANDIDATE,5.07152,2.04
393,TIC 413931133,CANDIDATE,8.1191,2.904
394,TIC 413931133,CANDIDATE,16.235,5.904
396,TIC 12822755,CANDIDATE,4.20773,2.232
397,TIC 402313506,CANDIDATE,1.1761477,1.3056
398,TIC 437700900,CANDIDATE,27.270191,7.3
399,TIC 262467679,CANDIDATE,2.475527,0.4992
400,TIC 262467679,CANDIDATE,2.4756313,0.79
401,TIC 262467679,CANDIDATE,2.475641,
402,TIC 262467679,CANDIDATE,2.475573,0.8808
403,TIC 240849748,CANDIDATE,17.7256773,1.629
404,TIC 240849748,CANDIDATE,17.72507,1.56312
405,TIC 240849748,CANDIDATE,17.725837,1.62
406,TIC 240849748,CANDIDATE,17.7259,1.752
407,TIC 335920123,CANDIDATE,54.169832,4.23
411,TIC 240810401,CANDIDATE,6.79143,2.496
412,TIC 240720796,CANDIDATE,14.353347,3.25
413,TIC 240720796,CANDIDATE,14.3533,3.264
414,TIC 240720796,CANDIDATE,14.353438,
415,TIC 240721474,CANDIDATE,1.88282,4.008
416,TIC 12688638,CANDIDATE,6.4756,3.48
417,TIC 240627401,CANDIDATE,2.31803,1.728
418,TIC 240627401,CANDIDATE,2.3181466,1.89
420,TIC 240811631,CANDIDATE,6.37733,1.584
423,TIC 240720908,CANDIDATE,0.80032756,2.0
424,TIC 206242530,CANDIDATE,8.3958,6.696
425,TIC 188509852,CANDIDATE,12.25823207,1.117
426,TIC 188509852,CANDIDATE,12.263354,1.46
427,TIC 188509852,CANDIDATE,12.26422,1.68
428,TIC 188509852,CANDIDATE,12.2631,1.2792
429,TIC 206244160,CANDIDATE,10.3631,2.592
439,TIC 425075818,CANDIDATE,9.3826,4.7112
440,TIC 425075818,CANDIDATE,9.38053,5.16
441,TIC 425075818,CANDIDATE,9.3813402,4.88
442,TIC 102179635,CANDIDATE,5.6505,2.64
443,TIC 12654380,CANDIDATE,4.23119,2.16
444,TIC 12654380,CANDIDATE,4.2304959,2.08
445,TIC 402314082,CANDIDATE,9.9487,3.648
447,TIC 145752628,CANDIDATE,4.1107634,1.31
448,TIC 206244337,CANDIDATE,1.131305,1.236
449,TIC 206244337,CANDIDATE,1.131316,0.86592
455,TIC 188570992,CANDIDATE,4.1029,5.088
